Accident_ID,Date,Time,State,City,Latitude,Longitude,Vehicle_Type,Number_of_Vehicles_Involved,Weather_Condition,Road_Type,Road_Surface_Condition,Light_Condition,Speed_Limit,Driver_Age,Driver_Gender,Severity,Fatalities,Serious_Injuries,Minor_Injuries,Total_Casualties
ACC00144,2024-11-05,07:44:44,Uttar Pradesh,Uttar Pradesh City 4,25.815721,79.995784,Car,1,Clear,Highway,Under Construction,Dark - Unlit,30,20,Female,Minor,0,0,3,3
ACC00145,2023-04-09,15:37:24,Haryana,Haryana City 5,30.252291,76.169735,Pedestrian,1,Clear,Bridge/Flyover,Muddy,Daylight,80,45,Female,Minor,0,0,2,2
ACC00146,2022-03-01,06:34:07,Delhi,Delhi City 3,28.423953,77.255168,Truck,3,Clear,Rural Road,Dry,Dark - Lit,40,25,Female,Serious,0,3,0,3
ACC00147,2022-05-23,05:09:55,Telangana,Telangana City 1,18.318331,80.182381,Two-Wheeler,4,Clear,Bridge/Flyover,Wet,Dawn/Dusk,60,51,Female,Minor,0,0,3,3
ACC00148,2023-11-30,05:43:51,Gujarat,Rajasthan City 3,23.25066,70.881551,Bicycle,1,Clear,Rural Road,Icy,Daylight,30,46,Male,Serious,0,2,1,3
ACC00149,2022-11-19,22:29:41,Maharashtra,Maharashtra City 1,18.289006,74.466526,Truck,3,Cloudy,Expressway,Icy,Dawn/Dusk,80,65,Female,Minor,0,0,2,2
ACC00150,2024-04-28,09:56:44,Karnataka,Karnataka City 5,15.084274,76.888015,Two-Wheeler,3,Rainy,Rural Road,Icy,Daylight,50,28,Female,Minor,0,0,1,1
ACC00151,2024-12-15,11:13:45,Maharashtra,Maharashtra City 2,19.339178,74.312684,Bus,4,Rainy,Bridge/Flyover,Dry,Daylight,40,55,Female,Minor,0,0,2,2
ACC00152,2023-03-09,04:59:47,Bihar,Bihar City 3,26.183204,84.468532,Truck,2,Cloudy,Rural Road,Dry,Daylight,60,41,Female,Serious,0,1,1,2
ACC00153,2022-12-26,04:42:12,Rajasthan,Rajasthan City 5,26.982294,75.403657,Bicycle,4,Clear,City Road,Muddy,Dark - Unlit,30,67,Female,Minor,0,0,2,2
ACC00154,2022-03-28,15:52:56,Maharashtra,Maharashtra City 4,20.475061,76.306538,Two-Wheeler,1,Clear,Rural Road,Muddy,Dawn/Dusk,80,71,Female,Minor,0,0,2,2
ACC00155,2024-05-05,10:32:27,Tamil Nadu,Tamil Nadu City 4,11.207071,77.675038,Two-Wheeler,3,Foggy,Rural Road,Wet,Dawn/Dusk,100,23,Female,Serious,0,2,1,3
ACC00156,2022-06-30,15:54:00,Haryana,Haryana City 1,29.054272,74.791526,Car,1,Foggy,Expressway,Muddy,Dawn/Dusk,80,29,Male,Fatal,1,1,1,3
ACC00157,2024-03-21,11:17:48,Telangana,Telangana City 3,17.030056,78.311051,Car,3,Cloudy,Rural Road,Wet,Daylight,80,57,Male,Minor,0,0,2,2
ACC00158,2024-12-22,18:34:00,Karnataka,Karnataka City 3,15.81511,74.736114,Truck,1,Cloudy,City Road,Wet,Daylight,40,38,Female,Minor,0,0,1,1
ACC00159,2023-02-09,06:19:00,Punjab,Punjab City 2,30.916108,74.901614,Pedestrian,2,Foggy,Highway,Wet,Dawn/Dusk,60,68,Female,Minor,0,0,2,2
ACC00160,2023-10-24,22:50:10,Gujarat,Gujarat City 2,21.496047,70.857887,Bus,4,Clear,Highway,Icy,Dawn/Dusk,100,53,Female,Minor,0,0,3,3
ACC00161,2023-07-17,21:31:58,Maharashtra,Maharashtra City 3,21.09792,75.399948,Auto-Rickshaw,4,Stormy,Highway,Under Construction,Dawn/Dusk,60,22,Male,Serious,0,3,2,5
ACC00162,2022-04-27,13:25:31,Haryana,Rajasthan City 3,27.653549,75.376792,Two-Wheeler,3,Clear,Highway,Icy,Dawn/Dusk,60,46,Male,Minor,0,0,2,2
ACC00163,2024-07-10,20:48:48,Kerala,Kerala City 2,9.814016,76.639998,Truck,2,Clear,Bridge/Flyover,Icy,Dark - Lit,30,26,Female,Minor,0,0,1,1
ACC00164,2022-07-31,12:30:15,Telangana,Telangana City 1,18.096474,79.585207,Auto-Rickshaw,2,Rainy,City Road,Dry,Dark - Lit,100,52,Female,Minor,0,0,1,1
ACC00165,2024-06-18,19:04:50,Madhya Pradesh,Madhya Pradesh City 5,22.286435,78.930692,Car,3,Clear,Rural Road,Under Construction,Dark - Unlit,60,66,Female,Serious,0,1,2,3
ACC00166,2023-11-24,21:46:06,Maharashtra,Maharashtra City 3,20.321681,75.773902,Two-Wheeler,4,Rainy,Rural Road,Dry,Dawn/Dusk,50,41,Female,Minor,0,0,2,2
ACC00167,2022-11-04,12:08:14,Tamil Nadu,Tamil Nadu City 5,11.907108,79.33231,Bicycle,4,Cloudy,City Road,Under Construction,Dark - Unlit,100,42,Female,Serious,0,3,0,3
ACC00168,2022-09-22,21:39:53,Telangana,Telangana City 1,16.764787,79.529752,Truck,4,Foggy,Bridge/Flyover,Icy,Dark - Unlit,40,24,Male,Fatal,3,2,1,6
ACC00169,2024-05-17,18:30:48,Gujarat,Gujarat City 1,23.506465,69.791838,Truck,1,Foggy,Rural Road,Wet,Dark - Lit,50,68,Female,Fatal,2,0,1,3
ACC00170,2023-01-29,08:14:53,Uttar Pradesh,Rajasthan City 3,27.736026,81.685194,Two-Wheeler,4,Clear,Rural Road,Icy,Daylight,100,46,Female,Fatal,2,2,0,4
ACC00171,2022-09-26,21:44:42,Rajasthan,Rajasthan City 2,25.631023,74.50881,Car,3,Rainy,City Road,Muddy,Dark - Lit,100,62,Female,Minor,0,0,3,3
ACC00172,2022-03-31,14:57:32,Gujarat,Gujarat City 2,22.350795,71.013096,Bus,3,Clear,Bridge/Flyover,Under Construction,Dawn/Dusk,40,32,Male,Minor,0,0,1,1
ACC00173,2023-09-26,17:04:34,Andhra Pradesh,Andhra Pradesh City 2,15.366258,80.117674,Truck,4,Clear,Bridge/Flyover,Icy,Dawn/Dusk,50,61,Female,Serious,0,1,1,2
ACC00174,2024-10-26,19:12:15,Rajasthan,Rajasthan City 2,26.905829,75.691024,Pedestrian,3,Cloudy,City Road,Muddy,Dark - Lit,50,30,Male,Minor,0,0,3,3
ACC00175,2024-09-11,13:30:55,Madhya Pradesh,Madhya Pradesh City 1,21.680089,77.188456,Bicycle,1,Cloudy,Bridge/Flyover,Dry,Dark - Unlit,30,46,Male,Minor,0,0,3,3
ACC00176,2023-07-13,16:21:33,Andhra Pradesh,Andhra Pradesh City 5,16.152272,79.055061,Car,1,Cloudy,Expressway,Dry,Dark - Lit,60,42,Female,Minor,0,0,1,1
ACC00177,2022-02-24,15:06:21,Maharashtra,Maharashtra City 4,20.446815,74.220039,Auto-Rickshaw,1,Clear,Rural Road,Wet,Dawn/Dusk,30,47,Female,Minor,0,0,1,1
ACC00178,2023-04-05,01:01:34,Gujarat,Gujarat City 1,20.88628,69.743622,Pedestrian,2,Clear,Rural Road,Wet,Dark - Lit,30,32,Female,Fatal,2,1,0,3
ACC00179,2024-08-25,05:03:11,Bihar,Bihar City 4,26.449884,86.169035,Bus,3,Rainy,Bridge/Flyover,Dry,Daylight,30,56,Female,Minor,0,0,3,3
ACC00180,2023-03-18,05:26:37,Madhya Pradesh,Rajasthan City 3,23.310234,77.661102,Auto-Rickshaw,4,Clear,Expressway,Icy,Dark - Unlit,40,46,Female,Fatal,2,2,1,5
ACC00181,2022-09-07,01:44:18,Karnataka,Karnataka City 4,16.311928,74.571016,Bicycle,3,Clear,Bridge/Flyover,Icy,Daylight,30,43,Female,Fatal,3,1,0,4
ACC00182,2022-02-03,23:00:31,Madhya Pradesh,Madhya Pradesh City 5,23.808753,78.210376,Car,1,Rainy,City Road,Under Construction,Dawn/Dusk,30,40,Female,Minor,0,0,2,2
ACC00183,2023-05-08,20:46:38,Rajasthan,Rajasthan City 2,26.041686,73.908726,Bicycle,2,Rainy,Highway,Muddy,Dark - Unlit,30,34,Male,Fatal,3,1,0,4
ACC00184,2024-03-10,17:07:01,Maharashtra,Maharashtra City 4,18.923322,74.881453,Truck,3,Clear,Rural Road,Dry,Dark - Unlit,30,21,Female,Minor,0,0,3,3
ACC00185,2023-05-09,23:55:27,Kerala,Kerala City 1,11.982383,75.5668,Pedestrian,4,Rainy,Bridge/Flyover,Under Construction,Dark - Lit,30,20,Female,Serious,0,2,2,4
ACC00186,2023-11-25,23:24:12,Uttar Pradesh,Uttar Pradesh City 4,27.315726,81.102572,Bicycle,3,Clear,Expressway,Wet,Dark - Lit,30,32,Female,Fatal,2,0,0,2
ACC00187,2022-03-17,10:41:02,Karnataka,Karnataka City 1,15.99026,75.697627,Pedestrian,2,Hazy,City Road,Dry,Dark - Unlit,50,65,Female,Minor,0,0,3,3
ACC00188,2024-08-27,09:13:22,Maharashtra,Maharashtra City 2,20.803621,75.69544,Truck,4,Rainy,Rural Road,Dry,Dark - Unlit,50,68,Male,Serious,0,1,0,1
ACC00189,2024-01-24,15:54:32,Andhra Pradesh,Andhra Pradesh City 4,17.003479,80.44173,Bicycle,4,Cloudy,Expressway,Icy,Dark - Unlit,40,57,Female,Serious,0,2,2,4
ACC00190,2024-10-15,13:22:28,Andhra Pradesh,Andhra Pradesh City 5,17.011883,80.365089,Truck,3,Clear,Highway,Icy,Daylight,60,70,Male,Minor,0,0,3,3
ACC00191,2023-08-25,11:41:41,Tamil Nadu,Tamil Nadu City 1,11.88815,77.635815,Truck,3,Hazy,Rural Road,Under Construction,Dawn/Dusk,80,74,Female,Serious,0,3,2,5
ACC00192,2022-12-08,16:09:43,Gujarat,Gujarat City 4,20.775436,72.149841,Two-Wheeler,1,Foggy,Rural Road,Muddy,Dawn/Dusk,50,48,Male,Minor,0,0,3,3
ACC00193,2022-06-03,23:12:40,Rajasthan,Rajasthan City 3,28.016403,74.242403,Auto-Rickshaw,3,Clear,City Road,Dry,Dark - Lit,80,30,Female,Minor,0,0,2,2
ACC00194,2022-03-13,04:35:45,Tamil Nadu,Tamil Nadu City 2,11.525441,77.939411,Pedestrian,4,Clear,Rural Road,Under Construction,Dawn/Dusk,80,62,Male,Serious,0,1,0,1
ACC00195,2022-11-11,16:22:52,Gujarat,Gujarat City 3,23.043084,71.3138,Bus,4,Cloudy,Highway,Muddy,Dark - Lit,80,45,Female,Serious,0,2,2,4
ACC00196,2024-03-26,11:26:47,Kerala,Kerala City 3,9.657529,77.581685,Car,4,Cloudy,Highway,Dry,Dark - Lit,60,21,Female,Serious,0,2,0,2
ACC00197,2022-08-30,09:31:51,Bihar,Bihar City 3,25.912953,85.935716,Bicycle,2,Clear,Expressway,Wet,Dark - Unlit,100,43,Female,Minor,0,0,1,1
ACC00198,2023-02-14,04:27:54,Uttar Pradesh,Uttar Pradesh City 1,27.96461,82.370467,Bus,1,Clear,City Road,Icy,Daylight,100,52,Female,Minor,0,0,2,2
ACC00199,2023-12-13,02:21:51,Madhya Pradesh,Madhya Pradesh City 5,21.536371,78.130831,Truck,3,Cloudy,Rural Road,Wet,Dark - Lit,50,28,Male,Serious,0,3,0,3
ACC00200,2022-09-06,07:19:02,Bihar,Bihar City 2,24.42088,86.801374,Car,1,Clear,Expressway,Dry,Dark - Unlit,80,58,Female,Serious,0,2,1,3
ACC00201,2024-08-15,20:05:05,Uttar Pradesh,Uttar Pradesh City 5,27.827762,80.345123,Two-Wheeler,4,Clear,Highway,Under Construction,Dawn/Dusk,100,31,Female,Minor,0,0,3,3
ACC00202,2024-12-12,14:57:23,Bihar,Bihar City 4,24.419779,86.662591,Pedestrian,4,Clear,Bridge/Flyover,Dry,Dark - Lit,50,46,Male,Minor,0,0,3,3
ACC00203,2024-07-10,16:57:37,Kerala,Kerala City 5,10.542783,75.592646,Truck,3,Clear,City Road,Muddy,Dark - Lit,40,55,Female,Fatal,1,2,1,4
ACC00204,2024-10-26,02:01:03,Haryana,Haryana City 1,28.161077,77.194368,Auto-Rickshaw,4,Clear,City Road,Under Construction,Dark - Lit,40,32,Female,Minor,0,0,1,1
ACC00205,2023-04-07,12:35:53,Madhya Pradesh,Madhya Pradesh City 3,24.37458,77.716577,Pedestrian,1,Clear,Highway,Under Construction,Dark - Lit,100,25,Female,Minor,0,0,3,3
ACC00206,2022-09-14,22:45:22,Delhi,Delhi City 5,29.483072,77.478661,Auto-Rickshaw,4,Clear,Highway,Muddy,Dark - Lit,80,41,Male,Serious,0,2,1,3
ACC00207,2022-12-17,23:59:01,Punjab,Punjab City 5,31.094567,74.191925,Truck,1,Rainy,Bridge/Flyover,Dry,Daylight,30,37,Male,Fatal,3,1,0,4
ACC00208,2023-06-27,23:42:24,Karnataka,Karnataka City 5,14.49662,74.692476,Bus,2,Rainy,Bridge/Flyover,Dry,Dawn/Dusk,100,70,Female,Minor,0,0,2,2
ACC00209,2023-09-11,17:35:00,Karnataka,Karnataka City 4,14.268742,75.603796,Truck,2,Clear,Expressway,Dry,Daylight,40,63,Female,Serious,0,3,0,3
ACC00210,2024-05-01,17:37:51,West Bengal,West Bengal City 2,23.761178,89.217946,Truck,1,Clear,Bridge/Flyover,Wet,Dark - Unlit,100,39,Female,Fatal,2,2,0,4
ACC00211,2023-12-09,14:31:00,Uttar Pradesh,Uttar Pradesh City 3,25.658377,81.162714,Auto-Rickshaw,3,Rainy,Bridge/Flyover,Dry,Dark - Unlit,40,39,Female,Serious,0,1,0,1
ACC00212,2022-09-08,09:44:18,West Bengal,West Bengal City 2,23.168946,86.389313,Car,4,Clear,Highway,Dry,Dark - Unlit,60,50,Female,Minor,0,0,1,1
ACC00213,2023-05-24,05:48:52,Haryana,Haryana City 3,27.807526,77.063542,Auto-Rickshaw,2,Clear,Rural Road,Wet,Dark - Lit,60,19,Female,Minor,0,0,1,1
ACC00214,2024-10-18,11:14:01,West Bengal,West Bengal City 1,23.89176,86.960451,Two-Wheeler,3,Foggy,Expressway,Muddy,Dawn/Dusk,40,57,Male,Fatal,2,1,1,4
ACC00215,2023-12-24,01:46:17,Maharashtra,Maharashtra City 3,18.344758,77.018637,Bus,3,Rainy,Bridge/Flyover,Icy,Dark - Unlit,80,58,Male,Serious,0,3,2,5
ACC00216,2022-08-09,15:41:22,Uttar Pradesh,Uttar Pradesh City 3,27.700268,81.286774,Bicycle,3,Clear,Rural Road,Icy,Dark - Unlit,30,37,Female,Serious,0,2,1,3
ACC00217,2022-04-15,20:45:47,Madhya Pradesh,Madhya Pradesh City 2,23.821498,78.602711,Truck,3,Rainy,Bridge/Flyover,Under Construction,Daylight,60,59,Female,Serious,0,2,1,3
ACC00218,2023-07-27,22:41:29,Kerala,Kerala City 5,9.531056,75.51131,Two-Wheeler,1,Rainy,City Road,Dry,Dawn/Dusk,50,68,Female,Minor,0,0,2,2
ACC00219,2024-01-19,05:15:09,Karnataka,Karnataka City 5,15.230548,76.442837,Auto-Rickshaw,1,Cloudy,Expressway,Muddy,Daylight,30,72,Male,Minor,0,0,3,3
ACC00220,2022-10-08,12:07:32,Bihar,Bihar City 4,23.662583,85.769789,Auto-Rickshaw,1,Hazy,Expressway,Wet,Dark - Lit,50,58,Female,Minor,0,0,2,2
ACC00221,2022-11-29,14:18:25,Punjab,Punjab City 3,30.859784,74.501683,Auto-Rickshaw,2,Clear,Rural Road,Muddy,Dawn/Dusk,100,50,Female,Minor,0,0,2,2
ACC00222,2024-08-30,00:36:20,Gujarat,Gujarat City 3,23.642342,70.937722,Bicycle,4,Clear,Highway,Icy,Dark - Unlit,100,21,Male,Serious,0,1,1,2
ACC00223,2024-08-29,09:40:03,Kerala,Kerala City 5,11.951094,76.506026,Auto-Rickshaw,4,Clear,City Road,Dry,Dawn/Dusk,40,51,Female,Serious,0,2,1,3
ACC00224,2022-10-30,08:49:05,Maharashtra,Maharashtra City 5,20.043171,76.588868,Bicycle,3,Clear,Highway,Wet,Daylight,60,68,Female,Minor,0,0,2,2
ACC00225,2024-05-07,05:30:48,Rajasthan,Rajasthan City 2,26.151987,74.5889,Bus,4,Cloudy,Bridge/Flyover,Muddy,Dawn/Dusk,100,50,Male,Minor,0,0,1,1
ACC00226,2022-10-10,18:53:04,Karnataka,Karnataka City 5,14.359049,74.92263,Truck,2,Rainy,Expressway,Muddy,Dawn/Dusk,50,54,Male,Minor,0,0,2,2
ACC00227,2024-07-30,19:24:38,Gujarat,Gujarat City 5,21.05218,70.905062,Truck,2,Rainy,Rural Road,Muddy,Dawn/Dusk,40,42,Male,Fatal,1,0,1,2
ACC00228,2023-07-26,20:19:09,Delhi,Delhi City 2,29.15637,76.536444,Truck,4,Clear,Rural Road,Wet,Dawn/Dusk,50,54,Female,Serious,0,3,1,4
ACC00229,2023-12-16,20:24:24,Andhra Pradesh,Andhra Pradesh City 3,16.730419,78.632621,Truck,1,Clear,Highway,Muddy,Dawn/Dusk,60,48,Female,Minor,0,0,1,1
ACC00230,2022-10-27,10:34:30,Maharashtra,Maharashtra City 3,19.576073,75.202668,Bicycle,1,Clear,Highway,Under Construction,Dawn/Dusk,100,47,Female,Minor,0,0,3,3
ACC00231,2024-09-08,07:47:27,Karnataka,Karnataka City 5,14.566143,76.061435,Truck,1,Clear,Bridge/Flyover,Under Construction,Dark - Lit,30,71,Male,Minor,0,0,1,1
ACC00232,2023-05-12,01:50:53,Kerala,Kerala City 5,11.166614,75.840196,Car,4,Rainy,City Road,Dry,Daylight,60,66,Female,Minor,0,0,1,1
ACC00233,2024-08-25,03:39:38,Kerala,Kerala City 2,11.024421,76.389718,Two-Wheeler,4,Clear,Bridge/Flyover,Wet,Dawn/Dusk,100,19,Female,Serious,0,3,2,5
ACC00234,2024-09-04,23:41:07,Karnataka,Karnataka City 3,16.629817,74.328031,Truck,3,Clear,Rural Road,Dry,Daylight,100,54,Male,Minor,0,0,1,1
ACC00235,2024-12-31,01:21:28,Andhra Pradesh,Rajasthan City 3,16.164012,80.304624,Bus,4,Clear,City Road,Icy,Dawn/Dusk,60,46,Male,Fatal,1,0,0,1
ACC00236,2023-08-16,01:21:50,Maharashtra,Maharashtra City 3,19.219392,77.129293,Auto-Rickshaw,3,Rainy,Bridge/Flyover,Dry,Dark - Unlit,50,64,Female,Serious,0,2,1,3
ACC00237,2024-12-09,17:58:58,Andhra Pradesh,Andhra Pradesh City 2,16.410593,78.658954,Pedestrian,4,Clear,Bridge/Flyover,Icy,Dark - Unlit,40,69,Male,Minor,0,0,3,3
ACC00238,2023-11-09,05:54:58,Telangana,Telangana City 4,17.097146,78.085047,Bicycle,3,Foggy,Rural Road,Wet,Daylight,100,49,Female,Serious,0,2,2,4
ACC00239,2023-08-28,20:40:20,Kerala,Kerala City 2,9.881449,76.847878,Car,3,Hazy,Bridge/Flyover,Icy,Dawn/Dusk,80,60,Female,Minor,0,0,3,3
ACC00240,2022-06-27,14:35:38,Kerala,Kerala City 1,11.203542,77.376715,Car,4,Cloudy,City Road,Icy,Dark - Unlit,40,44,Male,Serious,0,2,1,3
ACC00241,2023-06-19,13:57:55,Karnataka,Karnataka City 4,14.467025,76.186656,Pedestrian,1,Foggy,Rural Road,Under Construction,Dark - Unlit,80,58,Male,Fatal,2,0,0,2
ACC00242,2023-06-20,23:47:59,Gujarat,Gujarat City 2,23.758241,69.834636,Two-Wheeler,1,Cloudy,Highway,Icy,Dark - Unlit,40,42,Female,Minor,0,0,2,2
ACC00243,2024-10-26,11:19:20,Telangana,Telangana City 1,17.476057,77.847329,Bicycle,2,Clear,Rural Road,Under Construction,Dark - Lit,40,63,Male,Fatal,1,0,0,1
ACC00244,2024-09-06,05:34:38,West Bengal,West Bengal City 5,23.776855,88.753441,Truck,3,Cloudy,Expressway,Muddy,Dawn/Dusk,80,18,Male,Fatal,3,1,1,5
ACC00245,2023-05-22,21:41:34,Haryana,Haryana City 1,29.507224,75.575144,Auto-Rickshaw,1,Clear,Expressway,Muddy,Dark - Unlit,30,24,Male,Minor,0,0,2,2
ACC00246,2022-05-07,19:56:21,Andhra Pradesh,Andhra Pradesh City 5,15.756081,78.952632,Car,1,Clear,Bridge/Flyover,Muddy,Dark - Lit,40,55,Female,Serious,0,3,0,3
ACC00247,2024-12-01,16:05:12,Tamil Nadu,Tamil Nadu City 2,10.135333,79.087728,Bicycle,2,Rainy,Bridge/Flyover,Icy,Daylight,80,20,Female,Minor,0,0,3,3
ACC00248,2022-04-24,16:30:32,Uttar Pradesh,Uttar Pradesh City 5,26.787546,79.526926,Bus,2,Clear,Expressway,Muddy,Daylight,80,22,Female,Minor,0,0,2,2
ACC00249,2023-09-24,00:47:33,Rajasthan,Rajasthan City 3,26.258209,74.150086,Pedestrian,3,Cloudy,Highway,Wet,Daylight,30,23,Female,Minor,0,0,1,1
ACC00250,2023-12-07,02:19:17,Madhya Pradesh,Madhya Pradesh City 1,21.524698,77.747334,Two-Wheeler,3,Cloudy,Expressway,Dry,Dark - Unlit,60,70,Male,Serious,0,3,2,5
ACC00251,2022-10-05,23:21:25,Telangana,Rajasthan City 3,16.790802,80.323308,Truck,2,Clear,Expressway,Icy,Dawn/Dusk,60,46,Male,Fatal,1,2,0,3
ACC00252,2022-09-30,23:47:40,Haryana,Haryana City 3,28.414619,75.51187,Two-Wheeler,3,Rainy,City Road,Muddy,Dawn/Dusk,80,25,Male,Minor,0,0,1,1
ACC00253,2023-04-02,00:07:35,Bihar,Bihar City 1,25.748452,84.627872,Truck,4,Cloudy,Expressway,Muddy,Dawn/Dusk,80,47,Female,Minor,0,0,2,2
ACC00254,2023-04-16,09:00:41,West Bengal,West Bengal City 3,24.068247,88.759343,Car,3,Foggy,Rural Road,Wet,Daylight,30,73,Female,Minor,0,0,3,3
ACC00255,2022-02-02,08:45:44,Karnataka,Karnataka City 1,16.573257,75.483582,Two-Wheeler,2,Cloudy,Bridge/Flyover,Dry,Dawn/Dusk,80,18,Male,Serious,0,1,1,2
ACC00256,2023-05-17,01:36:38,Rajasthan,Rajasthan City 4,27.419454,75.57421,Car,3,Rainy,Bridge/Flyover,Wet,Daylight,40,38,Female,Minor,0,0,1,1
ACC00257,2023-04-25,20:58:31,Gujarat,Gujarat City 5,22.699818,70.21432,Auto-Rickshaw,1,Cloudy,Rural Road,Wet,Dark - Unlit,40,25,Male,Fatal,1,1,0,2
ACC00258,2024-04-26,10:56:27,Delhi,Delhi City 1,27.966935,76.506182,Auto-Rickshaw,4,Cloudy,Bridge/Flyover,Wet,Dawn/Dusk,80,56,Female,Serious,0,1,1,2
ACC00259,2022-04-07,12:32:23,Kerala,Kerala City 4,11.221578,76.125303,Pedestrian,2,Clear,Bridge/Flyover,Under Construction,Dawn/Dusk,60,66,Male,Serious,0,2,2,4
ACC00260,2023-09-07,13:42:23,Uttar Pradesh,Uttar Pradesh City 5,26.000219,79.737144,Bus,4,Clear,City Road,Wet,Dark - Unlit,100,52,Male,Serious,0,2,0,2
ACC00261,2024-08-06,02:05:52,Madhya Pradesh,Madhya Pradesh City 4,22.240652,79.056046,Bus,1,Rainy,Bridge/Flyover,Muddy,Dark - Lit,60,19,Male,Serious,0,3,1,4
ACC00262,2023-06-07,07:24:11,Gujarat,Gujarat City 1,22.845434,70.902956,Bus,2,Clear,Rural Road,Dry,Dark - Lit,30,46,Female,Minor,0,0,3,3
ACC00263,2024-02-12,22:01:34,Punjab,Punjab City 1,29.962329,76.013016,Pedestrian,2,Stormy,Highway,Wet,Dark - Lit,60,62,Male,Serious,0,3,1,4
ACC00264,2023-11-13,11:02:19,Andhra Pradesh,Andhra Pradesh City 1,17.092573,78.815602,Car,4,Clear,City Road,Dry,Dawn/Dusk,40,23,Male,Minor,0,0,1,1
ACC00265,2024-03-23,08:42:49,Madhya Pradesh,Madhya Pradesh City 3,23.027179,77.362838,Pedestrian,1,Clear,Rural Road,Icy,Dawn/Dusk,80,49,Female,Minor,0,0,1,1
ACC00266,2023-09-24,09:31:23,Gujarat,Gujarat City 5,22.538436,71.730396,Bus,4,Clear,Expressway,Dry,Dawn/Dusk,50,20,Male,Minor,0,0,2,2
ACC00267,2024-01-30,11:23:35,Rajasthan,Rajasthan City 1,28.502418,74.705518,Auto-Rickshaw,1,Hazy,City Road,Wet,Daylight,50,40,Female,Minor,0,0,2,2
ACC00268,2023-08-28,05:32:56,Karnataka,Karnataka City 3,15.50689,77.082876,Car,1,Rainy,Expressway,Muddy,Dark - Lit,60,64,Female,Minor,0,0,2,2
ACC00269,2023-06-12,17:47:24,Telangana,Telangana City 4,16.900029,78.871113,Bus,4,Clear,City Road,Under Construction,Dark - Lit,40,33,Female,Minor,0,0,2,2
ACC00270,2023-01-12,19:44:18,Kerala,Kerala City 1,10.053926,75.967948,Auto-Rickshaw,4,Clear,Highway,Dry,Daylight,30,37,Female,Serious,0,3,1,4
ACC00271,2022-10-09,22:57:47,Karnataka,Karnataka City 1,15.382874,76.080757,Bicycle,2,Cloudy,City Road,Dry,Dark - Lit,80,49,Female,Fatal,1,0,1,2
ACC00272,2024-02-04,02:12:03,Punjab,Punjab City 5,30.127912,74.029327,Bus,4,Clear,Expressway,Dry,Daylight,80,67,Female,Minor,0,0,2,2
ACC00273,2022-01-25,00:36:32,Madhya Pradesh,Madhya Pradesh City 3,21.732928,79.970873,Auto-Rickshaw,1,Rainy,Rural Road,Dry,Dawn/Dusk,40,20,Male,Minor,0,0,1,1
ACC00274,2022-07-17,19:05:32,Uttar Pradesh,Uttar Pradesh City 2,28.177161,82.07001,Car,2,Stormy,Bridge/Flyover,Muddy,Dark - Unlit,50,60,Female,Minor,0,0,3,3
ACC00275,2024-03-23,02:52:37,Gujarat,Gujarat City 4,22.263459,70.881536,Bus,2,Cloudy,Bridge/Flyover,Wet,Dark - Lit,50,52,Male,Serious,0,1,1,2
ACC00276,2022-03-06,03:24:15,Rajasthan,Rajasthan City 4,27.684266,73.143834,Bus,3,Clear,Bridge/Flyover,Icy,Daylight,100,26,Male,Serious,0,2,1,3
ACC00277,2022-12-17,03:00:37,West Bengal,Rajasthan City 3,22.010574,88.444853,Bicycle,2,Clear,Rural Road,Icy,Daylight,80,46,Male,Minor,0,0,3,3
ACC00278,2023-04-16,07:41:50,Andhra Pradesh,Andhra Pradesh City 5,14.807574,80.826043,Bus,4,Rainy,Rural Road,Dry,Daylight,100,18,Female,Serious,0,1,1,2
ACC00279,2022-03-09,06:31:48,Andhra Pradesh,Andhra Pradesh City 3,14.934516,79.747698,Two-Wheeler,1,Cloudy,City Road,Muddy,Dark - Lit,100,30,Female,Serious,0,2,1,3
ACC00280,2022-06-07,10:53:46,Uttar Pradesh,Uttar Pradesh City 5,25.427436,79.855499,Car,4,Clear,Bridge/Flyover,Icy,Dark - Unlit,60,29,Male,Minor,0,0,1,1
ACC00281,2022-06-10,18:13:59,Telangana,Telangana City 3,19.238316,78.353258,Two-Wheeler,3,Rainy,Highway,Icy,Dark - Lit,30,46,Female,Fatal,1,2,1,4
ACC00282,2024-03-23,11:52:58,Maharashtra,Maharashtra City 3,20.200603,74.666075,Pedestrian,3,Rainy,Expressway,Icy,Dark - Lit,50,51,Female,Minor,0,0,2,2
ACC00283,2024-06-03,06:45:45,Kerala,Kerala City 5,10.803805,77.032761,Bicycle,3,Foggy,Expressway,Dry,Dark - Unlit,40,26,Male,Minor,0,0,2,2
ACC00284,2022-06-18,09:45:23,Uttar Pradesh,Uttar Pradesh City 4,25.776748,79.814155,Bicycle,2,Clear,City Road,Icy,Dark - Unlit,50,24,Male,Minor,0,0,1,1
ACC00285,2022-07-07,00:11:20,Delhi,Delhi City 4,27.886684,76.297937,Truck,4,Clear,Rural Road,Dry,Dark - Lit,30,69,Male,Serious,0,1,2,3
ACC00286,2024-06-01,16:20:30,Madhya Pradesh,Rajasthan City 3,23.642952,79.536281,Auto-Rickshaw,3,Clear,Expressway,Icy,Daylight,30,46,Female,Serious,0,2,2,4
